s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 8.6512405E+001, 1.2585305E+001,-4.5222359E+000,-5.9327425E+000,-2.2102446E+000,-1.8172003E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3418285E-002,-2.6163835E-001, 6.6595631E-004, 6.6595631E-004
 8.6660294E+001, 1.2527561E+001,-4.5061375E+000,-5.8857979E+000,-2.2155419E+000,-1.8173380E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7219062E-002,-2.6165009E-001, 6.6595631E-004, 6.6595631E-004
 8.6808182E+001, 1.2463847E+001,-4.4795372E+000,-5.8430548E+000,-2.2208432E+000,-1.8174286E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5514421E-002,-2.6133060E-001, 6.6595631E-004, 6.6595631E-004
 8.6956070E+001, 1.2409874E+001,-4.4618126E+000,-5.7999478E+000,-2.2266870E+000,-1.8174829E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3475042E-002,-2.6032199E-001, 6.6595631E-004, 6.6595631E-004
 8.7085197E+001, 1.2051600E+001,-4.3386447E+000,-5.5550604E+000,-2.2314554E+000,-1.8173724E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9271498E-002,-2.5529807E-001, 6.6595631E-004, 6.6595631E-004
 8.7214317E+001, 1.2183519E+001,-4.3842565E+000,-5.6404647E+000,-2.2319946E+000,-1.8173440E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8431365E-002,-2.5493121E-001, 6.6595631E-004, 6.6595631E-004
 8.7343437E+001, 1.2321055E+001,-4.4257807E+000,-5.7343247E+000,-2.2356591E+000,-1.8172835E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8478930E-002,-2.5643797E-001, 6.6595631E-004, 6.6595631E-004
 8.7472557E+001, 1.2398730E+001,-4.4569332E+000,-5.7789330E+000,-2.2381124E+000,-1.8172010E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6781816E-002,-2.5696876E-001, 6.6595631E-004, 6.6595631E-004
 8.7601677E+001, 1.2442623E+001,-4.4675824E+000,-5.8093384E+000,-2.2429183E+000,-1.8170451E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2433433E-002,-2.5892081E-001, 6.6595631E-004, 6.6595631E-004
 8.7743713E+001, 1.2681121E+001,-4.5491700E+000,-5.9658514E+000,-2.2468172E+000,-1.8168543E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8473916E-002,-2.6240339E-001, 6.6595631E-004, 6.6595631E-004
 8.7899948E+001, 1.2815970E+001,-4.6035281E+000,-6.0405594E+000,-2.2570888E+000,-1.8164556E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2375001E-002,-2.6685156E-001, 6.6595631E-004, 6.6595631E-004
 8.8039261E+001, 1.2389170E+001,-4.4539510E+000,-5.7563826E+000,-2.2561542E+000,-1.8157204E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8853377E-002,-2.5889019E-001, 6.6595631E-004, 6.6595631E-004
 8.8178574E+001, 1.2440433E+001,-4.4739329E+000,-5.7848881E+000,-2.2612075E+000,-1.8149126E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2475438E-002,-2.6108641E-001, 6.6595631E-004, 6.6595631E-004
 8.8317886E+001, 1.2468065E+001,-4.4838572E+000,-5.8027070E+000,-2.2610708E+000,-1.8138398E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1920068E-002,-2.6095381E-001, 6.6595631E-004, 6.6595631E-004
 8.8457199E+001, 1.2483011E+001,-4.4885467E+000,-5.8139495E+000,-2.2592732E+000,-1.8125660E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8007808E-002,-2.6001515E-001, 6.6595631E-004, 6.6595631E-004
 8.8596512E+001, 1.2491067E+001,-4.4915968E+000,-5.8199268E+000,-2.2580854E+000,-1.8111073E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2696182E-002,-2.5965302E-001, 6.6595631E-004, 6.6595631E-004
 8.8735825E+001, 1.2495438E+001,-4.5011616E+000,-5.8152420E+000,-2.2574842E+000,-1.8095565E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8064235E-002,-2.5940546E-001, 6.6595631E-004, 6.6595631E-004
 8.8875137E+001, 1.2497821E+001,-4.4986948E+000,-5.8213305E+000,-2.2557631E+000,-1.8080235E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8990955E-002,-2.5876999E-001, 6.6595631E-004, 6.6595631E-004
 8.9028381E+001, 1.2719542E+001,-4.5740378E+000,-5.9692737E+000,-2.2593019E+000,-1.8065856E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2392480E-002,-2.6372969E-001, 6.6595631E-004, 6.6595631E-004
 8.9181625E+001, 1.2611756E+001,-4.5390468E+000,-5.8980810E+000,-2.2544667E+000,-1.8054529E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0660282E-002,-2.6038375E-001, 6.6595631E-004, 6.6595631E-004
 8.9334869E+001, 1.2557220E+001,-4.5215879E+000,-5.8605910E+000,-2.2558384E+000,-1.8049417E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7605360E-002,-2.6129096E-001, 6.6595631E-004, 6.6595631E-004
 8.9503441E+001, 1.2757920E+001,-4.5872984E+000,-5.9993607E+000,-2.2559535E+000,-1.8051196E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3166408E-002,-2.6520491E-001, 6.6595631E-004, 6.6595631E-004
 8.9688866E+001, 1.2856067E+001,-4.6302845E+000,-6.0563959E+000,-2.2559642E+000,-1.8059612E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4208244E-002,-2.6717336E-001, 6.6595631E-004, 6.6595631E-004
 8.9874290E+001, 1.2657731E+001,-4.5610769E+000,-5.9238707E+000,-2.2583644E+000,-1.8070468E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5954529E-002,-2.6628582E-001, 6.6595631E-004, 6.6595631E-004
 9.0059715E+001, 1.2570328E+001,-4.5222666E+000,-5.8763522E+000,-2.2581323E+000,-1.8080258E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8603665E-002,-2.6722592E-001, 6.6595631E-004, 6.6595631E-004
 9.0245148E+001, 1.2531464E+001,-4.5112539E+000,-5.8469236E+000,-2.2623813E+000,-1.8085058E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7842733E-002,-2.6994568E-001, 6.6595631E-004, 6.6595631E-004
 9.0396935E+001, 1.2002606E+001,-4.3271159E+000,-5.4949588E+000,-2.2651507E+000,-1.8082744E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6750807E-002,-2.6544702E-001, 6.6595631E-004, 6.6595631E-004
 9.0548729E+001, 1.2246093E+001,-4.4090876E+000,-5.6614987E+000,-2.2651525E+000,-1.8080459E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3509874E-002,-2.7045006E-001, 6.6595631E-004, 6.6595631E-004
 9.0700516E+001, 1.2370284E+001,-4.4520169E+000,-5.7441044E+000,-2.2674119E+000,-1.8075497E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9591222E-002,-2.7400446E-001, 6.6595631E-004, 6.6595631E-004
 9.0852310E+001, 1.2433811E+001,-4.4782201E+000,-5.7862836E+000,-2.2597564E+000,-1.8071728E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2931972E-002,-2.7116674E-001, 6.6595631E-004, 6.6595631E-004
 9.1004097E+001, 1.2466376E+001,-4.4829426E+000,-5.8138683E+000,-2.2601177E+000,-1.8070768E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9505440E-002,-2.7126033E-001, 6.6595631E-004, 6.6595631E-004
 9.1155891E+001, 1.2483137E+001,-4.4939588E+000,-5.8170421E+000,-2.2647117E+000,-1.8073570E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6610887E-002,-2.7331113E-001, 6.6595631E-004, 6.6595631E-004
 9.1307678E+001, 1.2491750E+001,-4.4954145E+000,-5.8244517E+000,-2.2643500E+000,-1.8079239E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3386396E-002,-2.7325869E-001, 6.6595631E-004, 6.6595631E-004
 9.1442017E+001, 1.2207579E+001,-4.3988689E+000,-5.6331171E+000,-2.2636126E+000,-1.8085098E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3515797E-002,-2.6887053E-001, 6.6595631E-004, 6.6595631E-004
 9.1576355E+001, 1.2338894E+001,-4.4428724E+000,-5.7219323E+000,-2.2650932E+000,-1.8091165E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5016268E-002,-2.7191581E-001, 6.6595631E-004, 6.6595631E-004
 9.1710693E+001, 1.2411278E+001,-4.4679136E+000,-5.7700769E+000,-2.2653853E+000,-1.8096072E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9201954E-002,-2.7305856E-001, 6.6595631E-004, 6.6595631E-004
 9.1845039E+001, 1.2451180E+001,-4.4810620E+000,-5.7996490E+000,-2.2602725E+000,-1.8099708E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0997165E-002,-2.7080090E-001, 6.6595631E-004, 6.6595631E-004
 9.1979378E+001, 1.2473150E+001,-4.4888584E+000,-5.8132800E+000,-2.2608986E+000,-1.8101912E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1708049E-002,-2.7090559E-001, 6.6595631E-004, 6.6595631E-004
 9.2127151E+001, 1.2702411E+001,-4.5684766E+000,-5.9655506E+000,-2.2606502E+000,-1.8103446E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5222218E-002,-2.7330123E-001, 6.6595631E-004, 6.6595631E-004
 9.2274918E+001, 1.2605138E+001,-4.5339418E+000,-5.9013556E+000,-2.2596301E+000,-1.8102671E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2946017E-002,-2.7081592E-001, 6.6595631E-004, 6.6595631E-004
 9.2437469E+001, 1.2778860E+001,-4.5965978E+000,-6.0137712E+000,-2.2608899E+000,-1.8102262E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3056360E-002,-2.7342146E-001, 6.6595631E-004, 6.6595631E-004
 9.2582909E+001, 1.2369348E+001,-4.4545736E+000,-5.7414381E+000,-2.2594127E+000,-1.8100154E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8930685E-002,-2.6707805E-001, 6.6595631E-004, 6.6595631E-004
 9.2728355E+001, 1.2431437E+001,-4.4754035E+000,-5.7858409E+000,-2.2566992E+000,-1.8100226E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9621034E-002,-2.6750901E-001, 6.6595631E-004, 6.6595631E-004
 9.2873795E+001, 1.2463937E+001,-4.4902797E+000,-5.8053600E+000,-2.2552573E+000,-1.8100775E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7586049E-002,-2.6796764E-001, 6.6595631E-004, 6.6595631E-004
 9.3019234E+001, 1.2499192E+001,-4.5032390E+000,-5.8284228E+000,-2.2553173E+000,-1.8101938E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1382681E-002,-2.6880625E-001, 6.6595631E-004, 6.6595631E-004
 9.3164673E+001, 1.2522602E+001,-4.5113159E+000,-5.8404966E+000,-2.2613595E+000,-1.8102896E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4003683E-002,-2.7159859E-001, 6.6595631E-004, 6.6595631E-004
 9.3324661E+001, 1.2750592E+001,-4.5924561E+000,-5.9869462E+000,-2.2646507E+000,-1.8103498E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0084696E-002,-2.7449582E-001, 6.6595631E-004, 6.6595631E-004
 9.3484642E+001, 1.2624168E+001,-4.5464018E+000,-5.8926691E+000,-2.2823572E+000,-1.8100781E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4298023E-002,-2.7826812E-001, 6.6595631E-004, 6.6595631E-004
 9.3644623E+001, 1.2553959E+001,-4.5183981E+000,-5.8532991E+000,-2.2720697E+000,-1.8095922E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0283573E-002,-2.7076697E-001, 6.6595631E-004, 6.6595631E-004
 9.3804611E+001, 1.2513375E+001,-4.5053525E+000,-5.8186410E+000,-2.2814340E+000,-1.8088943E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3163105E-002,-2.7294163E-001, 6.6595631E-004, 6.6595631E-004
 9.3964592E+001, 1.2488381E+001,-4.5004117E+000,-5.7934642E+000,-2.2865748E+000,-1.8081771E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4304877E-002,-2.7288748E-001, 6.6595631E-004, 6.6595631E-004
 9.4124580E+001, 1.2475373E+001,-4.4953318E+000,-5.7826708E+000,-2.2880662E+000,-1.8076763E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5936499E-002,-2.7146325E-001, 6.6595631E-004, 6.6595631E-004
 9.4284561E+001, 1.2487399E+001,-4.4920953E+000,-5.7939245E+000,-2.2929587E+000,-1.8075873E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3244554E-002,-2.7233849E-001, 6.6595631E-004, 6.6595631E-004
 9.4444550E+001, 1.2493400E+001,-4.4949912E+000,-5.7930597E+000,-2.2971717E+000,-1.8079672E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8187783E-002,-2.7261915E-001, 6.6595631E-004, 6.6595631E-004
 9.4604530E+001, 1.2499711E+001,-4.4970871E+000,-5.7928266E+000,-2.3017922E+000,-1.8087458E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3143986E-002,-2.7286942E-001, 6.6595631E-004, 6.6595631E-004
 9.4764519E+001, 1.2503266E+001,-4.5005917E+000,-5.7890328E+000,-2.3050593E+000,-1.8098829E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6209934E-002,-2.7240626E-001, 6.6595631E-004, 6.6595631E-004
 9.4924500E+001, 1.2500833E+001,-4.4961400E+000,-5.7893331E+000,-2.3053022E+000,-1.8113169E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8887221E-002,-2.7107430E-001, 6.6595631E-004, 6.6595631E-004
 9.5084488E+001, 1.2674674E+001,-4.5576564E+000,-5.8973262E+000,-2.3146483E+000,-1.8130126E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4518642E-002,-2.7625831E-001, 6.6595631E-004, 6.6595631E-004
 9.5244469E+001, 1.2760894E+001,-4.5891235E+000,-5.9510909E+000,-2.3183943E+000,-1.8148424E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6522323E-002,-2.7919863E-001, 6.6595631E-004, 6.6595631E-004
 9.5404457E+001, 1.2763019E+001,-4.5903505E+000,-5.9543954E+000,-2.3123811E+000,-1.8167813E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1070222E-002,-2.7578604E-001, 6.6595631E-004, 6.6595631E-004
 9.5546280E+001, 1.2402110E+001,-4.4618035E+000,-5.7133815E+000,-2.3202677E+000,-1.8182785E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7655397E-002,-2.7517056E-001, 6.6595631E-004, 6.6595631E-004
 9.5688110E+001, 1.2490326E+001,-4.4921854E+000,-5.7739025E+000,-2.3184468E+000,-1.8196226E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6783669E-002,-2.7617143E-001, 6.6595631E-004, 6.6595631E-004
 9.5829941E+001, 1.2494831E+001,-4.4912412E+000,-5.7790205E+000,-2.3211023E+000,-1.8206461E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0688403E-002,-2.7859739E-001, 6.6595631E-004, 6.6595631E-004
 9.5971764E+001, 1.2474068E+001,-4.4825761E+000,-5.7725291E+000,-2.3118370E+000,-1.8213803E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1844734E-002,-2.7501190E-001, 6.6595631E-004, 6.6595631E-004
 9.6113594E+001, 1.2438026E+001,-4.4751139E+000,-5.7436650E+000,-2.3147220E+000,-1.8218164E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0725848E-002,-2.7765692E-001, 6.6595631E-004, 6.6595631E-004
 9.6255424E+001, 1.2384169E+001,-4.4576881E+000,-5.7123953E+000,-2.3077121E+000,-1.8219241E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8388456E-002,-2.7581887E-001, 6.6595631E-004, 6.6595631E-004
 9.6397247E+001, 1.2310464E+001,-4.4316693E+000,-5.6696184E+000,-2.3019007E+000,-1.8216595E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1503880E-002,-2.7489049E-001, 6.6595631E-004, 6.6595631E-004
 9.6539078E+001, 1.2240494E+001,-4.4104258E+000,-5.6245252E+000,-2.2977485E+000,-1.8209980E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2877366E-002,-2.7430514E-001, 6.6595631E-004, 6.6595631E-004
 9.6680908E+001, 1.2189891E+001,-4.3931077E+000,-5.5970544E+000,-2.2883733E+000,-1.8199123E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8437739E-002,-2.7063557E-001, 6.6595631E-004, 6.6595631E-004
 9.6836914E+001, 1.2561420E+001,-4.5185368E+000,-5.8525809E+000,-2.2815633E+000,-1.8184434E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8080178E-002,-2.7310527E-001, 6.6595631E-004, 6.6595631E-004
 9.7008530E+001, 1.2760914E+001,-4.5878466E+000,-5.9862026E+000,-2.2809263E+000,-1.8164513E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0332603E-002,-2.7570673E-001, 6.6595631E-004, 6.6595631E-004
 9.7180138E+001, 1.2622761E+001,-4.5381387E+000,-5.8985922E+000,-2.2753023E+000,-1.8144065E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0945915E-002,-2.7071310E-001, 6.6595631E-004, 6.6595631E-004
 9.7351753E+001, 1.2558316E+001,-4.5195752E+000,-5.8539028E+000,-2.2720492E+000,-1.8129707E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0891414E-002,-2.6850820E-001, 6.6595631E-004, 6.6595631E-004
 9.7523361E+001, 1.2528217E+001,-4.5045094E+000,-5.8439790E+000,-2.2633554E+000,-1.8123968E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4725691E-002,-2.6486630E-001, 6.6595631E-004, 6.6595631E-004
 9.7694977E+001, 1.2514127E+001,-4.5012394E+000,-5.8301064E+000,-2.2696867E+000,-1.8125228E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5497339E-002,-2.6815785E-001, 6.6595631E-004, 6.6595631E-004
 9.7866585E+001, 1.2507411E+001,-4.5009186E+000,-5.8267131E+000,-2.2674502E+000,-1.8128733E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1306260E-002,-2.6895775E-001, 6.6595631E-004, 6.6595631E-004
 9.8038200E+001, 1.2504009E+001,-4.5064954E+000,-5.8212552E+000,-2.2650331E+000,-1.8130656E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0849791E-002,-2.7008104E-001, 6.6595631E-004, 6.6595631E-004
 9.8209808E+001, 1.2502231E+001,-4.5071532E+000,-5.8260157E+000,-2.2538199E+000,-1.8128236E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6624791E-002,-2.6604056E-001, 6.6595631E-004, 6.6595631E-004
 9.8381424E+001, 1.2501285E+001,-4.5020398E+000,-5.8330574E+000,-2.2489539E+000,-1.8120537E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1802916E-002,-2.6397141E-001, 6.6595631E-004, 6.6595631E-004
 9.8553032E+001, 1.2500716E+001,-4.5033414E+000,-5.8290705E+000,-2.2511997E+000,-1.8107702E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0194954E-002,-2.6397216E-001, 6.6595631E-004, 6.6595631E-004
 9.8724648E+001, 1.2500374E+001,-4.5061119E+000,-5.8217646E+000,-2.2555283E+000,-1.8091230E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5237917E-002,-2.6394343E-001, 6.6595631E-004, 6.6595631E-004
 9.8896255E+001, 1.2500172E+001,-4.5065349E+000,-5.8158257E+000,-2.2611119E+000,-1.8074039E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0411279E-002,-2.6404077E-001, 6.6595631E-004, 6.6595631E-004
 9.9067871E+001, 1.2500056E+001,-4.5093468E+000,-5.8167585E+000,-2.2501763E+000,-1.8059680E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5301812E-002,-2.5682255E-001, 6.6595631E-004, 6.6595631E-004
 9.9239479E+001, 1.2500064E+001,-4.5106015E+000,-5.8102395E+000,-2.2563646E+000,-1.8050398E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2703291E-002,-2.5764597E-001, 6.6595631E-004, 6.6595631E-004
 9.9411095E+001, 1.2500097E+001,-4.5073268E+000,-5.8067745E+000,-2.2642842E+000,-1.8045960E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2103265E-002,-2.5874779E-001, 6.6595631E-004, 6.6595631E-004
 9.9582703E+001, 1.2500152E+001,-4.5073070E+000,-5.7935860E+000,-2.2841321E+000,-1.8045633E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7276993E-002,-2.6532977E-001, 6.6595631E-004, 6.6595631E-004
 9.9754318E+001, 1.2502338E+001,-4.5076918E+000,-5.7781309E+000,-2.3107103E+000,-1.8048401E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0188502E-002,-2.7467858E-001, 6.6595631E-004, 6.6595631E-004
 9.9925926E+001, 1.2511519E+001,-4.5122832E+000,-5.7732023E+000,-2.3193467E+000,-1.8053062E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3817900E-002,-2.7384349E-001, 6.6595631E-004, 6.6595631E-004
 1.0009754E+002, 1.2510298E+001,-4.5126810E+000,-5.7600432E+000,-2.3323221E+000,-1.8059043E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6138766E-002,-2.7533912E-001, 6.6595631E-004, 6.6595631E-004
 1.0026915E+002, 1.2504776E+001,-4.5102571E+000,-5.7394657E+000,-2.3567844E+000,-1.8065836E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3700011E-002,-2.8238924E-001, 6.6595631E-004, 6.6595631E-004
 1.0044077E+002, 1.2498113E+001,-4.5074292E+000,-5.7184409E+000,-2.3796350E+000,-1.8072947E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8050112E-002,-2.8812112E-001, 6.6595631E-004, 6.6595631E-004
 1.0061237E+002, 1.2492350E+001,-4.5086256E+000,-5.6999066E+000,-2.3913773E+000,-1.8080039E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2924656E-002,-2.8836019E-001, 6.6595631E-004, 6.6595631E-004
 1.0078399E+002, 1.2488725E+001,-4.5048726E+000,-5.6890194E+000,-2.4016962E+000,-1.8087082E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1698213E-002,-2.8773413E-001, 6.6595631E-004, 6.6595631E-004
 1.0095560E+002, 1.2493561E+001,-4.5078434E+000,-5.6812918E+000,-2.4101011E+000,-1.8093769E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5025260E-002,-2.8661259E-001, 6.6595631E-004, 6.6595631E-004
 1.0109599E+002, 1.1998440E+001,-4.3365653E+000,-5.3443102E+000,-2.4147996E+000,-1.8096717E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7898890E-002,-2.7820250E-001, 6.6595631E-004, 6.6595631E-004
 1.0123637E+002, 1.2230157E+001,-4.4150963E+000,-5.4966918E+000,-2.4175385E+000,-1.8100371E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1021529E-002,-2.8017357E-001, 6.6595631E-004, 6.6595631E-004
 1.0137675E+002, 1.2354523E+001,-4.4591202E+000,-5.5750308E+000,-2.4199453E+000,-1.8102407E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4928194E-002,-2.8059721E-001, 6.6595631E-004, 6.6595631E-004
 1.0151713E+002, 1.2421406E+001,-4.4827646E+000,-5.6166389E+000,-2.4209566E+000,-1.8103517E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8320550E-002,-2.7998923E-001, 6.6595631E-004, 6.6595631E-004
 1.0165752E+002, 1.2457445E+001,-4.4953765E+000,-5.6389640E+000,-2.4216272E+000,-1.8103998E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9632107E-002,-2.7956306E-001, 6.6595631E-004, 6.6595631E-004
 1.0179790E+002, 1.2476886E+001,-4.5019747E+000,-5.6525106E+000,-2.4194291E+000,-1.8104151E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6733481E-002,-2.7806977E-001, 6.6595631E-004, 6.6595631E-004
 1.0195232E+002, 1.2708774E+001,-4.5784302E+000,-5.8125167E+000,-2.4174039E+000,-1.8104887E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9083212E-002,-2.8062595E-001, 6.6595631E-004, 6.6595631E-004
 1.0212218E+002, 1.2831742E+001,-4.6195769E+000,-5.8982025E+000,-2.4138365E+000,-1.8106138E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5807932E-002,-2.8093485E-001, 6.6595631E-004, 6.6595631E-004
 1.0229205E+002, 1.2656275E+001,-4.5577720E+000,-5.7850762E+000,-2.4097541E+000,-1.8107436E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7622448E-002,-2.7740140E-001, 6.6595631E-004, 6.6595631E-004
 1.0246191E+002, 1.2573741E+001,-4.5293973E+000,-5.7450343E+000,-2.3818785E+000,-1.8109520E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7157973E-002,-2.6366471E-001, 6.6595631E-004, 6.6595631E-004
 1.0263177E+002, 1.2534907E+001,-4.5163663E+000,-5.7222973E+000,-2.3783370E+000,-1.8111501E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2052990E-002,-2.6320877E-001, 6.6595631E-004, 6.6595631E-004
 1.0280164E+002, 1.2516627E+001,-4.5075352E+000,-5.7229095E+000,-2.3610356E+000,-1.8113195E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0396018E-002,-2.5598551E-001, 6.6595631E-004, 6.6595631E-004
